general_id;idesco_level_1;esco_level_1;idesco_level_4;esco_level_4;idescoskill_level_3;escoskill_level_3;year;skill_type;areaprof_aggregato
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_7342;think proactively;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_907;upsell products;2023;Professional;Marketing, Assistenza clienti e Vendita
1107251117;4;Clerical support workers;4226;Receptionists (general);ESCOv1_1678;work in teams;2023;Transversal;Marketing, Assistenza clienti e Vendita
1107251117;4;Clerical support workers;4226;Receptionists (general);ESCOv1_1900;create solutions to problems;2023;Professional;Marketing, Assistenza clienti e Vendita
1097811225;4;Clerical support workers;4120;Secretaries (general);ESCOv1_12719;use spreadsheets;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1097811225;4;Clerical support workers;4120;Secretaries (general);ESCOv1_3922;use microsoft office;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1097811225;4;Clerical support workers;4120;Secretaries (general);ESCOv1_4543;customer service;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1097811225;4;Clerical support workers;4120;Secretaries (general);ESCOv1_6841;use office systems;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1097811225;4;Clerical support workers;4120;Secretaries (general);ESCOv1_7314;use a computer;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_1869;adapt to change;2023;Transversal;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_3788;tolerate stress;2023;Transversal;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_3886;monitor customer service;2023;Transversal;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_3922;use microsoft office;2023;Digital;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_3976;implement sales strategies;2023;Professional;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_6371;communicate by telephone;2023;Transversal;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_6638;measure customer feedback;2023;Professional;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_7303;communicate with customers;2023;Transversal;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_7314;use a computer;2023;Digital;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_7342;think proactively;2023;Transversal;Marketing, Assistenza clienti e Vendita
1101060526;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_9012;show responsibility;2023;Transversal;Marketing, Assistenza clienti e Vendita
1103409906;1;Managers;1212;Human resource managers;ESCOv1_10212;brainstorm ideas;2023;Transversal;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_12719;use spreadsheets;2023;Digital;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_1304;human resource management;2023;Professional;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_1570;develop creative ideas;2023;Transversal;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_1678;work in teams;2023;Transversal;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_1869;adapt to change;2023;Transversal;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_2955;personnel management;2023;Transversal;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_3922;use microsoft office;2023;Digital;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_4545;communication;2023;Professional;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_5971;execute administration;2023;Professional;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_6747;teamwork principles;2023;Transversal;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1103409906;1;Managers;1212;Human resource managers;ESCOv1_9492;manage personnel;2023;Transversal;Direzione generale
1093404336;2;Professionals;2411;Accountants;ESCOv1_12719;use spreadsheets;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_1408;prioritise tasks;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_1554;economics;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_1869;adapt to change;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_1952;purchase raw material supplies;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_3788;tolerate stress;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_3922;use microsoft office;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_4543;customer service;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_6964;recruit employees;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_7303;communicate with customers;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404336;2;Professionals;2411;Accountants;ESCOv1_7314;use a computer;2023;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_10212;brainstorm ideas;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_12247;team building;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2023;Digital;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1900;create solutions to problems;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4029;think creatively;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4531;customer segmentation;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4543;customer service;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4545;communication;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4568;pricing strategies;2023;Professional;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4577;lead a team;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_6747;teamwork principles;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_6841;use office systems;2023;Digital;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_7314;use a computer;2023;Digital;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_847;work independently;2023;Transversal;Marketing, Assistenza clienti e Vendita
1093590579;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_9012;show responsibility;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094559042;3;Technicians and associate professionals;3343;Administrative and executive secretaries;ESCOv1_1040;accounting;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404249;4;Clerical support workers;4311;Accounting and bookkeeping clerks;ESCOv1_1040;accounting;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404249;4;Clerical support workers;4311;Accounting and bookkeeping clerks;ESCOv1_1683;assist customers;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1093404249;4;Clerical support workers;4311;Accounting and bookkeeping clerks;ESCOv1_4543;customer service;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1096996558;4;Clerical support workers;4225;Enquiry clerks;ESCOv1_7342;think proactively;2023;Transversal;Marketing, Assistenza clienti e Vendita
